puma_id,state,internet,mean_income,median_income,pumaname
2701202,27,0.8906808,96415.37,81000,Washington County (South)--Woodbury & Cottage Grove Cities
2701301,27,0.8395019,86801.06,68500,"Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities"
2701302,27,0.7963027,75256.99,53500,"Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities"
2701303,27,0.7432453,60710.29,48000,Ramsey County (Southeast)--St. Paul City (East)
2701304,27,0.7955379,78314.34,51500,Ramsey County (Southwest)--St. Paul City (West)
2701401,27,0.841992,129233.1,90000,"Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka"
2701402,27,0.9376531,113699.5,87000,"Hennepin County--Plymouth, Maple Grove (West) & Medicine Lake Cities"
2701403,27,0.7960997,72931.55,66000,"Hennepin County--Brooklyn Park, Maple Grove (East) & Osseo Cities"
2701404,27,0.768677,74460.16,55500,"Hennepin County--Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities"
2701405,27,0.7101045,55501.88,40100,Hennepin County--Minneapolis (North) & St. Anthony Cities
2701406,27,0.7284304,63179.37,51000,Hennepin County--Minneapolis City (Southeast)
2701407,27,0.8087572,93583.73,56000,Hennepin County--Minneapolis City (Southwest)
2701408,27,0.7944746,102121.5,70700,"Hennepin County--Edina, St. Louis Park & Hopkins Cities"
2701409,27,0.9056035,120763.8,85600,Hennepin County--Eden Prairie & Minnetonka Cities
2701410,27,0.7873414,73399.06,62000,Hennepin County--Bloomington & Richfield Cities
2701501,27,0.8089321,94182.74,70000,"Dakota County (North)--Eagan, Inver Grove Heights & South St. Paul Cities"
2701502,27,0.843647,97036.01,81000,"Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities"
2701503,27,0.8043246,86134.52,66230,Dakota County (West)--Burnsville & Apple Valley Cities
2701600,27,0.8448343,106426.9,83300,"Scott County (East)--Shakopee, Savage & Prior Lake Cities"
2701700,27,0.8184163,106648.7,82800,Carver & Scott (West) Counties
2701800,27,0.7932619,81882.96,73330,Wright County
2701900,27,0.6662848,66498.29,56000,"Kandiyohi, McLeod, Meeker, Renville & Sibley Counties"
2702000,27,0.7280591,64928.73,47780,"Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties"
2702100,27,0.6850325,63908.04,48500,Southwest Minnesota
2702200,27,0.7922964,63533.54,49400,"Blue Earth, Nicollet & Waseca Counties--Mankato City"
2702300,27,0.7675071,71496.31,56000,"Rice, Goodhue & Le Sueur Counties"
2702400,27,0.7687609,70826.3,56000,"Mower, Steele, Freeborn & Dodge Counties"
2702500,27,0.8461592,83839.97,60150,Olmsted County--Rochester City
2702600,27,0.708541,64854.98,47700,"Winona, Wabasha, Fillmore & Houston Counties--Winona City"
2800100,28,0.7222768,68430.13,58600,North Delta Region--DeSoto County--Southaven City
2800200,28,0.4703072,45464.16,35650,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties"
2800300,28,0.4807939,46604.68,31000,"North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties"
2800400,28,0.5525756,50148.58,35300,"Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties"
2800500,28,0.6023263,55121.78,41000,"Three Rivers Region--Lee, Pontotoc & Union Counties--Tupelo City"
2800600,28,0.5266716,45474,30000,"Golden Triangle Region--Starkville, Columbus & West Point Cities"
2800700,28,0.41436,38057.95,24700,North Central Region
2800800,28,0.5363709,43951.73,27800,South Delta Region
2800900,28,0.6749504,87438.63,59560,Central Region--Madison & Yazoo Counties
2801000,28,0.6963789,59149.62,49500,Central Region--Jackson (West & South) & Clinton (South & East) Cities
2801100,28,0.5673532,42907.62,30000,Central Region--Jackson City (East & Central)
2801200,28,0.6094888,53624.96,42000,"Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City"
2801300,28,0.7457143,64026.57,50000,Central Region--Rankin & Simpson Counties
2801400,28,0.4105799,46590.03,32800,"East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties"
2801500,28,0.5065166,49924.96,32000,"East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City"
2801600,28,0.505056,44962.82,27900,Southwest Region
2801700,28,0.4490767,44828.08,30400,"South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties"
2801800,28,0.6492824,55914.11,39700,"South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City"
2801900,28,0.6487532,52265.79,41400,"South Region--Pearl River, Hancock, George & Stone Counties"
2802000,28,0.7267762,52379.14,40000,South Region--Harrison County--Gulfport & Biloxi Cities
2802100,28,0.6737511,56582.42,46500,South Region--Jackson County
2900100,29,0.6750438,51006.92,38300,Northwest Missouri
2900200,29,0.6521921,55858.12,44000,"Buchanan, Andrew & DeKalb Counties"
2900300,29,0.6903434,51365.21,41200,Northeast Missouri
2900400,29,0.6680838,60273.05,48330,"Lincoln, Warren, Audrain, Pike & Montgomery Counties"
2900500,29,0.6268919,61624.49,49900,"Cole, Callaway, Moniteau & Osage Counties"
2900600,29,0.8031738,66109.72,49500,Boone County
2900700,29,0.6408454,51251.39,40000,"Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties"
2900800,29,0.707724,56524.78,45200,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties"
2900901,29,0.7549502,82955.33,65100,Clay County (Northeast)
2900902,29,0.7815391,63989.45,55700,"Kansas City (North Central), Gladstone City & North Kansas City"
2900903,29,0.8488897,79415.96,68000,Platte County
2901001,29,0.6006122,47918.11,32400,Jackson County--Kansas City (Central)
2901002,29,0.7303299,53189.14,43700,Jackson County (North Central)
2901003,29,0.7832331,71138.87,59000,Jackson County (East)
2901004,29,0.8712717,85828.35,75000,Jackson County (South Central)
2901005,29,0.6661813,56400.76,40000,Jackson County--Kansas City (South)
2901100,29,0.7904509,71942.44,56850,Cass & Bates Counties
2901200,29,0.6265922,46529.44,35600,"Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties"
2901300,29,0.6202221,45367.6,35600,"Laclede, Polk, Benton, Dallas & Hickory Counties"
2901400,29,0.6300802,50679.15,39100,"Pulaski, Camden, Miller & Morgan Counties"
2901500,29,0.6890662,55508.48,38700,"Phelps, Crawford, Dent, Gasconade & Maries Counties"
2901600,29,0.7125388,61075.19,45600,Franklin County
2901701,29,0.886484,98061.01,76000,St. Charles County (South)
2901702,29,0.8571097,90405.78,82900,St. Charles County (Northwest)
2901703,29,0.8459722,72062.24,60000,St. Charles County (Northeast)
2901801,29,0.646843,50115.49,40000,St. Louis County (Northeast)
2901802,29,0.714561,57473.21,50200,St. Louis County (Northwest)
2901803,29,0.6279091,49154.75,42000,St. Louis County (Inner Ring North)
2901804,29,0.8731182,105805.7,74400,St. Louis County (West)
2901805,29,0.8845648,133529.7,90000,St. Louis County (Central)
2901806,29,0.8749658,105132.4,80400,St. Louis County (Central West)
2901807,29,0.7890121,70125.38,54200,St. Louis County (Inner Ring South)
2901808,29,0.8509632,91351.09,72400,St. Louis County (South)
2901901,29,0.5331696,42116.81,24800,St. Louis City (North)
2901902,29,0.7126296,57318.29,42000,St. Louis City (South)
2902001,29,0.8281896,68548.48,57000,Jefferson County (North)
2902002,29,0.7536731,61793.13,50000,Jefferson County (South)
2902100,29,0.6029124,46878.72,38800,"St. Francois, Washington, Perry & Ste. Genevieve Counties"
2902200,29,0.6464411,53242.3,39600,"Cape Girardeau, Scott & Bollinger Counties"
2902300,29,0.5430551,43326.58,32600,"Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties"
2902400,29,0.5748762,41461.26,33800,"Butler, Ripley, Wayne, Madison, Iron, Reynolds & Carter Counties"
2902500,29,0.5734283,42325.78,30000,"Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties"
2902601,29,0.6686263,64018.31,49000,"Christian, Greene (Outside Springfield City) & Webster Counties"
2902602,29,0.6655361,43418.24,31200,Greene County--Springfield City (North)
2902603,29,0.73001,68254.63,45000,Greene County--Springfield City (South)
2902700,29,0.6232901,50823.14,37200,"Taney, Barry, Stone & McDonald Counties"
2902800,29,0.6445104,56239.35,42340,Jasper & Newton Counties
3000100,30,0.7514389,53941.25,40400,Northwest Montana--Kalispell City
3000200,30,0.7346125,59767.71,44400,West Montana--Missoula City
3000300,30,0.7277905,60205.75,45000,Southwest Montana--Butte-Silver Bow & Helena City
3000400,30,0.6781281,59133.14,42600,North Central Montana--Great Falls City
3000500,30,0.7971833,71223.01,57500,South Central Montana--Bozeman City
3000600,30,0.7287866,73510.34,54000,East Montana (Outside Billings City)
3000700,30,0.7929639,57882.24,44400,Billings City
3100100,31,0.6561129,60848.57,46000,North Central & Northwest Nebraska
3100200,31,0.6893197,59450.92,51000,Northeast Nebraska
3100300,31,0.6758715,61650.61,47200,Central Nebraska
3100400,31,0.6938332,63340.02,47300,Southwest Nebraska
3100500,31,0.7581296,65421.52,51310,South Central Nebraska
3100600,31,0.6733527,61934.75,48330,Southeast Nebraska
3100701,31,0.7151455,71427,51220,"Dodge, Cass, Saunders & Washington Counties"
3100702,31,0.8394534,80109.89,65000,Sarpy County--Bellevue City
3100801,31,0.813494,54580.46,47200,Lancaster County--Lincoln City (North)
3100802,31,0.8271493,81140.22,66000,Lancaster County--Lincoln City (South)
3100901,31,0.8288049,87836.3,68000,Douglas County--Omaha City (Northwest)
3100902,31,0.8705239,85803.56,68800,Douglas County--Omaha City (Southwest)
3100903,31,0.6257425,44893.74,34000,Douglas County--Omaha City (Northeast)
3100904,31,0.6120903,52126.64,42500,Douglas County--Omaha City (Southeast)
3200101,32,0.7139395,58029.38,40700,Washoe County (South Central)--Reno City
3200102,32,0.867723,105066.7,76020,Washoe County (South)
3200103,32,0.7869362,67589.58,54200,Washoe County (North)--Sparks City
3200200,32,0.756564,62309.55,48000,"Carson City, Lyon, Douglas & Storey Counties"
3200300,32,0.6999311,67426.61,50700,Rural Nevada
3200401,32,0.8374178,75931.04,60000,Clark County (Northwest Central)--Northwest Las Vegas Valley
3200402,32,0.8705513,75863.45,69000,Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities
3200403,32,0.782712,56750.59,48100,Clark County (Central)--Greater North Las Vegas City
3200404,32,0.7544699,51158.48,40000,"Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB"
3200405,32,0.5031268,39276.57,28800,Las Vegas City (Southeast)
3200406,32,0.6178853,48816.07,35400,Las Vegas City (South Central)
3200407,32,0.8389701,81918.38,54000,Clark County (West)--Las Vegas City (Southwest)
3200408,32,0.7864444,72270.81,55000,Clark County (Central)--Spring Valley & Summerlin South
3200409,32,0.6258826,48213.22,37500,Clark County (Central)--Paradise (Northwest) & Winchester
3200410,32,0.7064829,51066.32,43400,"Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast)"
3200411,32,0.852275,83016.45,63800,Clark County (Central)--Henderson City (West)
3200412,32,0.8212648,78866.31,59780,Clark County (South)--Henderson (East) & Boulder Cities
3200413,32,0.8468668,72874.82,58104,Clark County (Central)--Paradise (South) & Enterprise
3300100,33,0.7282611,66706.17,50000,Northern New Hampshire--Grafton & Coos Counties
3300200,33,0.770041,76369.84,58400,"Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties"
3300300,33,0.8241224,73177.15,60000,"Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties"
3300400,33,0.7975512,84987.7,62500,Central New Hampshire--Merrimack County (Central)--Concord City
3300500,33,0.782531,69568.95,52550,Southwestern New Hampshire--Cheshire & Sullivan Counties
3300600,33,0.8527957,99443.2,82050,Hillsborough County (Western)
3300700,33,0.887464,99073.76,79000,Outer Manchester City
3300800,33,0.7736457,63044.35,50750,Manchester City
3300900,33,0.8795117,86515.77,70000,Hillsborough County (Southeastern)--Greater Nashua City
3301000,33,0.8162457,93101.68,72000,Seacoast Region--Rockingham County (Southern)--Portsmouth City
3400101,34,0.7280451,64054,44200,Atlantic County (East)--Atlantic City & Ventnor City
3400102,34,0.7698457,76592.73,60000,Atlantic County (Outside Somers Point City)--Pleasantville City & Hammonton Town
3400301,34,0.7699158,84485.63,57000,Bergen County (South Central)--Hackensack & Englewood (West) Cities
3400302,34,0.8427426,93006.64,71300,"Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights Boroughs"
3400303,34,0.8049676,93495.34,68700,"Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park Boroughs"
3400304,34,0.7978339,86734.73,62000,"Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough"
3400305,34,0.8961168,169349.1,115000,"Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs"
3400306,34,0.8676856,146776.3,107000,"Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs"
3400307,34,0.8333941,106556.5,79600,"Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs"
3400308,34,0.9255123,172272,130000,"Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs"
3400400,34,0.6086937,47769.7,30900,Passaic County (Southeast)--Paterson City
3400501,34,0.7371022,67812.5,50410,Passaic County (South)--Passaic & Clifton (Southeast) Cities
3400502,34,0.8338645,97625.69,76000,Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest)
3400503,34,0.8829296,116039.6,99500,"Passaic County (North)--Ringwood, Wanaque & Pompton Lakes Boroughs"
3400601,34,0.8300277,89641.55,66300,Hudson County (Central)--Jersey City (North)
3400602,34,0.7521431,60694.29,44000,Hudson County (Central)--Jersey City (South)
3400701,34,0.7460932,71774.24,50000,"Hudson County (North)--West New York, Secaucus & Guttenberg Towns"
3400702,34,0.8192811,105506,70000,Hudson County (Northeast)--Union City & Hoboken Cities
3400703,34,0.7800789,69870.38,54000,"Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns"
3400800,34,0.8666143,141552.8,104000,Hunterdon County
3400901,34,0.8101056,95751.95,77970,Middlesex County (Southeast)
3400902,34,0.9029574,116516.3,90000,Middlesex County (Southwest)
3400903,34,0.8861789,111879,89200,Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs
3400904,34,0.8340755,94638.8,79000,Middlesex County (North Central)--Metuchen Borough
3400905,34,0.7883609,80507.05,76000,Middlesex County (Northeast)--Carteret Borough
3400906,34,0.8167013,81831.93,55400,"Middlesex County (Central)--New Brunswick City, South River & Highland Park Boroughs"
3400907,34,0.7114744,73420.14,57400,Middlesex County (East Central)--Perth Amboy City & Sayreville Borough
3401001,34,0.8891001,163194.8,120035,Somerset County (North & West)
3401002,34,0.898076,132038.2,96620,Somerset County (South)
3401003,34,0.8162221,104914.7,82000,Somerset County (Central)--North Plainfield & Somerville Boroughs
3401101,34,0.8265332,98947.41,70000,Monmouth County (Southeast)--Tinton Falls Borough (South)
3401102,34,0.8858581,125090,100000,Monmouth County (Southwest)--Freehold Borough
3401103,34,0.771522,83220.66,54400,"Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough"
3401104,34,0.8571354,119865.4,95000,Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs
3401105,34,0.8554096,117344.5,85800,Monmouth County (Northwest)--Keansburg Borough
3401106,34,0.8803388,148399.6,120000,Monmouth County (Central)
3401201,34,0.8362404,85134.41,70000,Ocean County (South)
3401202,34,0.7582943,73070.77,57000,Ocean County (Central)--Beachwood Borough
3401203,34,0.6600815,68038.61,49500,Ocean County (North Central)
3401204,34,0.7258762,72543.32,55200,Ocean County (Northwest)
3401205,34,0.8103967,87384.49,71000,Ocean County (Northeast)--Point Pleasant Borough
3401301,34,0.6297579,47667.85,37400,Essex County (Southeast)--Newark City (North & East)
3401302,34,0.6038496,39787.77,28000,Essex County (Southeast)--Newark City (Southwest)
3401401,34,0.8028551,85065.88,70000,Essex County (Northeast)
3401402,34,0.6510919,69237.24,43000,Essex County (South Central)--East Orange City
3401403,34,0.8625461,144962.1,100000,Essex County (Northwest)
3401404,34,0.8607909,154366.9,108200,Essex County (Southwest)
3401501,34,0.837654,115916.6,87900,Morris County (North)--Dover Town & Kinnelon Borough
3401502,34,0.8789062,141194.4,100300,Morris County (West)
3401503,34,0.898948,119296,95000,Morris County (East)--Lincoln Park Borough
3401504,34,0.885244,170643.4,120500,"Morris County (South)--Morristown Town, Madison & Florham Park Boroughs"
3401600,34,0.8354788,104410.4,85000,Sussex County
3401700,34,0.8149705,90315.03,65500,Warren County
3401800,34,0.6902142,51535.67,42000,Union County (Northeast)--Elizabeth City
3401901,34,0.731788,80951.98,60000,Union County (North Central)--Roselle Park Borough
3401902,34,0.8372613,151633.7,111900,Union County (Northwest)--Summit City & Westfield Town (North)
3401903,34,0.735374,112910.4,81600,Union County (Southwest)--Plainfield City & Westfield Town (South)
3401904,34,0.7738564,78533.75,65000,"Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South)"
3402001,34,0.8436546,85741.45,75800,Burlington County (North)--Burlington City
3402002,34,0.8688077,115188.1,84000,Burlington County (West Central)
3402003,34,0.8295821,87641.96,71200,Burlington County (South & East)
3402101,34,0.6560997,43058.08,30000,Camden County (North)--Camden & Gloucester Cities
3402102,34,0.751982,73991.34,58600,Camden County (Central)--Lindenwold & Collingswood Boroughs
3402103,34,0.8068393,73334.79,60000,Camden County (South & West)--Bellmawr & Pine Hill Boroughs
3402104,34,0.8691618,110437.1,82500,Camden County (East Central)--Haddonfield Borough
3402201,34,0.8175806,82816.65,67200,Gloucester County (Northeast)--Woodbury City
3402202,34,0.8435161,90673.02,74000,Gloucester County (South & West)--Glassboro Borough
3402301,34,0.6360418,55401.76,40000,Mercer County (West Central)--Trenton City
3402302,34,0.8595358,140469.8,103000,Mercer County (North)--Princeton Borough
3402303,34,0.8207373,90851.23,72900,Mercer County (South)
3402400,34,0.7455012,62414.45,46200,Cumberland County (South)--Vineland & Millville Cities
3402500,34,0.6967364,66060.41,52000,Salem & Cumberland (North) Counties--Bridgeton City
3402600,34,0.7409048,74067.38,55500,Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City
3500100,35,0.3361083,38256.81,26000,Northwest New Mexico--Navajo Nation
3500200,35,0.5973265,62487.88,47800,"San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities"
3500300,35,0.5503423,53963.8,37000,North Central New Mexico
3500400,35,0.6347535,46876.19,33600,Eastern Plains New Mexico
3500500,35,0.7247579,71451.48,51370,Santa Fe County
3500600,35,0.6917679,71216.63,55000,Sandoval County
3500700,35,0.6544691,61831.23,48310,"Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo"
3500801,35,0.8491491,90578.91,70000,Albuquerque City (Far Northeast Heights)
3500802,35,0.7043703,57217.07,46600,Albuquerque City (Near Northeast Heights)
3500803,35,0.6976902,50075.63,35000,Albuquerque City (Southeast Heights)
3500804,35,0.6283514,56434.16,32000,Albuquerque City (Central) & Bernalillo County (North Valley)
3500805,35,0.8318877,75620.24,62000,"Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter"
3500806,35,0.5912021,45020.69,36500,Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley)
3500900,35,0.5721116,48491.57,34900,Southwest New Mexico
3501001,35,0.5996508,49569.36,34100,Do–a Ana County (Outer)
3501002,35,0.7402164,56397.18,41000,"Do–a Ana County (Central)--Las Cruces, Mesilla Cities & University Park"
3501100,35,0.6617163,55182.2,44400,Central Southeast New Mexico
3501200,35,0.6789491,72205.74,56000,Far Southeast New Mexico
3600100,36,0.6596286,56104.56,45600,St. Lawrence County
3600200,36,0.7100263,60674.91,46000,"Clinton, Franklin, Essex & Hamilton Counties"
3600300,36,0.7262171,67390.23,52604,Warren & Washington Counties
3600401,36,0.7026469,58179.62,46600,Herkimer (North & Central) & Oneida (Outer) Counties
3600402,36,0.7004218,52799.93,40000,Oneida County (Central)--Greater Utica & Rome Cities
3600403,36,0.7443409,62736.89,47500,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties"
3600500,36,0.7518405,60346.3,45000,Jefferson & Lewis Counties
3600600,36,0.7350365,57267.75,43000,Oswego County
3600701,36,0.6407011,44464.48,31800,Onondaga County (Central)--Syracuse City
3600702,36,0.8256279,79086.03,61500,Onondaga County (North)
3600703,36,0.7798901,78993.09,58300,Onondaga County (Central)--Syracuse City (Outer)
3600704,36,0.7293969,69677.36,52900,Cayuga & Onondaga (South) Counties
3600800,36,0.6727738,60628.7,49300,Wayne & Seneca Counties
3600901,36,0.7622182,78257.96,61600,Monroe County (East)
3600902,36,0.583918,41914.17,29800,Monroe County (Central)--Rochester City (East)
3600903,36,0.5778134,37227.56,28200,Monroe County (Central)--Rochester City (West)
3600904,36,0.7792844,67345.7,50000,Monroe County (Central)--Greece & Gates Towns
3600905,36,0.849914,72337.46,62000,Monroe County (North & West)
3600906,36,0.8423361,96053.2,69000,Monroe County (South)
3601000,36,0.7025793,55715.2,40500,Genesee & Orleans Counties
3601101,36,0.6644315,53495.61,45100,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area
3601102,36,0.7283039,67297.24,52900,Niagara County (North & East)
3601201,36,0.7944814,66283.29,54000,Erie County (Northwest)
3601202,36,0.8181128,90373.3,66000,Erie County (North Central)
3601203,36,0.8154684,90021.07,73900,Erie County (Northeast)
3601204,36,0.7178246,55491.45,48080,Erie County (Central)
3601205,36,0.5537335,37644.07,28000,Erie County (West Central)--Buffalo City (East)
3601206,36,0.6666322,56658.2,40200,Erie County (West Central)--Buffalo City (West)
3601207,36,0.771005,77699.81,60000,Erie County (South)
3601300,36,0.7190476,63236.17,52200,Livingston & Wyoming Counties
3601400,36,0.770007,80470.18,57400,Ontario & Yates Counties
3601500,36,0.7222552,62431.91,50000,Madison & Cortland Counties
3601600,36,0.7073352,62364.41,45000,Fulton & Montgomery Counties
3601700,36,0.7317561,68915,52900,Schenectady County--Schenectady City
3601801,36,0.79855,94798.22,70300,Saratoga County (South & Central)
3601802,36,0.7962658,79454.8,65000,Saratoga County (Outer)
3601900,36,0.7803879,71742.98,57000,Rensselaer County--Troy City
3602001,36,0.6956694,49962.66,35900,Albany County (East Central)--Albany City
3602002,36,0.8292733,95492.36,67000,Albany County (Outside Albany City)
3602100,36,0.7415418,82056.85,55200,Columbia & Greene Counties
3602201,36,0.7484803,56485.72,36900,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village
3602202,36,0.7508892,65499.62,53500,Broome (Outer West) & Tioga Counties
3602203,36,0.7086249,55862.4,47000,"Chenango, Delaware & Broome (East) Counties"
3602300,36,0.7997229,72246.85,48000,Tompkins County
3602401,36,0.7302352,63826.64,40000,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities
3602402,36,0.6697807,57195.28,45000,"Steuben (North & West), Schuyler & Chemung (North) Counties"
3602500,36,0.6360607,54330.63,42400,Cattaraugus & Allegany Counties
3602600,36,0.7018203,51662.06,41000,Chautauqua County
3602701,36,0.7329832,66534.09,51400,Sullivan & Ulster (West) Counties
3602702,36,0.7999893,73080.8,56000,Ulster County (East)
3602801,36,0.8356476,92081.28,79000,Dutchess County (North & East)
3602802,36,0.8233655,81849.29,62990,Dutchess County (Southwest)
3602901,36,0.8089298,84527.38,67400,Orange County (Northeast)--Greater Newburgh City
3602902,36,0.7936682,86097.3,60400,Orange County (Northwest)
3602903,36,0.771493,100868.4,80000,Orange County (Southeast)
3603001,36,0.8502985,110036.7,82300,Rockland County (North)--New City & Congers
3603002,36,0.7931823,108843.8,85200,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns"
3603003,36,0.6225098,82689.87,62000,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey"
3603101,36,0.8846715,110803.7,94000,Putnam County
3603102,36,0.7993041,118568.7,85000,Westchester County (Northwest)
3603103,36,0.8661839,177954.9,122000,Westchester County (Northeast)
3603104,36,0.8774618,187804.1,104700,Westchester County (Southeast)
3603105,36,0.8634941,152144,104100,Westchester County (Central)--White Plains City
3603106,36,0.7227194,78513.88,64900,Westchester County (Southwest)--Yonkers City
3603107,36,0.7845036,114813.2,67000,Westchester County (South Central)--New Rochelle & Mount Vernon Cities
3603201,36,0.8499659,172980.5,106100,Nassau County (Northwest)--North Hempstead Town (North)
3603202,36,0.8400032,178128,108000,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City
3603203,36,0.8701687,129062.3,110000,Nassau County (East Central)--Oyster Bay Town (Central)
3603204,36,0.8324936,119347.3,94700,Nassau County (West Central)--North Hempstead Town (South)
3603205,36,0.8427985,122750.8,100000,Nassau County (West Central)--Hempstead Town (Northwest)
3603206,36,0.786971,75688.02,56000,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor
3603207,36,0.8731546,112542.7,105000,Nassau County (Central)--Hempstead Town (Northeast)
3603208,36,0.8500397,117300.5,100200,Nassau County (Southeast)--Oyster Bay Town (South)
3603209,36,0.8487527,142722,125530,Nassau County (Central)--Hempstead Town (East Central)
3603210,36,0.8791876,109123.9,82000,Nassau County (South Central)--Hempstead Town (Southeast)
3603211,36,0.8435932,107330.1,85000,Nassau County (West Central)--Hempstead Town (West Central)
3603212,36,0.8786516,127759,90000,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City
3603301,36,0.8683313,138210.8,94200,Suffolk County (Northwest)--Huntington Town (North)
3603302,36,0.8763743,157578.1,116800,Suffolk County (Northwest)--Huntington Town (South)
3603303,36,0.8859421,130662.4,113700,Suffolk County (Northwest)--Smithtown Town
3603304,36,0.8775239,126524.6,99900,Suffolk County (North Central)--Brookhaven Town (North)
3603305,36,0.8047416,104138.3,65250,Suffolk County (East)
3603306,36,0.8615079,87990.69,73300,Suffolk County (South Central)--Brookhaven Town (South)
3603307,36,0.8678135,89626.75,69000,Suffolk County (Central)--Brookhaven Town (Central)
3603308,36,0.8367617,91520.52,78000,Suffolk County (Central)--Brookhaven Town (West Central)
3603309,36,0.8986113,102868.1,90000,Suffolk County (Central)--Islip Town (East)
3603310,36,0.7367904,84399.2,75000,Suffolk County (Central)--Islip Town (Northwest)
3603311,36,0.8289691,111183.3,99200,Suffolk County (Southwest)--Islip Town (South)
3603312,36,0.8251411,99462.03,76000,Suffolk County (Southwest)--Babylon Town (Southeast)
3603313,36,0.7662189,86018.95,75000,Suffolk County (West Central)--Babylon Town (Northwest)
3603701,36,0.7791271,77139.41,60000,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge"
3603702,36,0.7323578,57277.86,45000,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn"
3603703,36,0.7669198,72970.39,56000,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville"
3603704,36,0.686923,54829.63,42000,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia"
3603705,36,0.6051962,35371.84,24000,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont"
3603706,36,0.5940306,44524.88,30000,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood"
3603707,36,0.6959041,32462.62,23500,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope"
3603708,36,0.6524135,32333.27,24900,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden"
3603709,36,0.6476264,44899.32,31800,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester"
3603710,36,0.6471174,33078.5,24000,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose"
3603801,36,0.7398647,54669.18,34100,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill"
3603802,36,0.7451362,71168.52,44000,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem"
